tokenID,name,description,file_name,attributes[Stock],attributes[Screen],attributes[Figure],attributes[Pass],attributes[Knockout],attributes[Slug],attributes[Mark]
3428,Print #3428,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,3428.gif,Lemon Sheet,Rosa Mesh,Hop,Cuff Pass,Dots,Clear Slug,Clean Grip
3429,Print #3429,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,3429.gif,Cream Sheet,Rosa Mesh,Kick,Smock Pass,Shout,Burst,Clean Grip
3430,Print #3430,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,3430.gif,Kraft Sheet,Gild Mist,Pop,Cuff Pass,Calm,Brim,Star Burst
3431,Print #3431,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,3431.gif,Cream Sheet,Aqua Mesh,Stomp,Flare Pass,Dots,Burst,Ink Splash
3432,Print #3432,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,3432.gif,Blush Sheet,Bare Stock,Twirl,Cuff Pass,Calm,Kerchief,Reg Ticks
3433,Print #3433,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,3433.gif,Fog Sheet,Bare Stock,Kick,Flare Pass,Wink,Clear Slug,Clean Grip
3434,Print #3434,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,3434.gif,Lemon Sheet,Bare Stock,Hop,Smock Pass,Shout,Kerchief,Star Burst
3435,Print #3435,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,3435.gif,Kraft Sheet,Bare Stock,Stomp,Cuff Pass,Calm,Brim,Crop Marks
3436,Print #3436,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,3436.gif,Recycled Sheet,Gild Mist,Twirl,Smock Pass,Wink,Brim,Clean Grip
3437,Print #3437,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,3437.gif,Blush Sheet,Gild Mist,Kick,Smock Pass,Focus,Clear Slug,Star Burst
3438,Print #3438,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,3438.gif,Kraft Sheet,Aqua Mesh,Pop,Open Plate,Focus,Kerchief,Reg Ticks
3439,Print #3439,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,3439.gif,Ice Sheet,Navy Mesh,Kick,Cuff Pass,Dots,Kerchief,Clean Grip
3440,Print #3440,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,3440.gif,Fog Sheet,Gild Mist,Twirl,Flare Pass,Dots,Clear Slug,Clean Grip
3441,Print #3441,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,3441.gif,Ice Sheet,Ember Dust,Reach,Flare Pass,Calm,Clear Slug,Reg Ticks
3442,Print #3442,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,3442.gif,Recycled Sheet,Ember Dust,Hop,Bib Pass,Shout,Burst,Ink Splash
3443,Print #3443,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,3443.gif,Fog Sheet,Bare Stock,Pop,Open Plate,Dots,Clear Slug,Reg Ticks
3444,Print #3444,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,3444.gif,Blush Sheet,Ember Dust,Kick,Wrap Pass,Dots,Bow,Ink Splash
3445,Print #3445,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,3445.gif,Cream Sheet,Navy Mesh,Pop,Bib Pass,Grin,Kerchief,Ink Splash
3446,Print #3446,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,3446.gif,Ice Sheet,Bare Stock,Kick,Smock Pass,Calm,Burst,Crop Marks
3447,Print #3447,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,3447.gif,Fog Sheet,Navy Mesh,Kick,Open Plate,Focus,Clear Slug,Ink Splash
3448,Print #3448,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,3448.gif,Cream Sheet,Rosa Mesh,Pop,Cuff Pass,Focus,Brim,Star Burst
3449,Print #3449,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,3449.gif,Ice Sheet,Aqua Mesh,Pop,Open Plate,Shout,Clear Slug,Reg Ticks
3450,Print #3450,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,3450.gif,Mint Sheet,Gild Mist,Twirl,Flare Pass,Wink,Brim,Reg Ticks
3451,Print #3451,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,3451.gif,Blush Sheet,Aqua Mesh,Twirl,Open Plate,Wink,Brim,Clean Grip
3452,Print #3452,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,3452.gif,Cream Sheet,Navy Mesh,Sway,Sash Pass,Focus,Burst,Crop Marks
3453,Print #3453,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,3453.gif,Recycled Sheet,Bare Stock,Pop,Wrap Pass,Focus,Brim,Reg Ticks
3454,Print #3454,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,3454.gif,Fog Sheet,Gild Mist,Kick,Smock Pass,Focus,Bow,Reg Ticks
3455,Print #3455,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,3455.gif,Fog Sheet,Rosa Mesh,Pop,Wrap Pass,Grin,Burst,Ink Splash
3456,Print #3456,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,3456.gif,Kraft Sheet,Rosa Mesh,Sway,Wrap Pass,Shout,Kerchief,Reg Ticks
3457,Print #3457,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,3457.gif,Fog Sheet,Rosa Mesh,Pop,Open Plate,Wink,Clear Slug,Crop Marks
3458,Print #3458,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,3458.gif,Recycled Sheet,Gild Mist,Twirl,Wrap Pass,Focus,Kerchief,Reg Ticks
3459,Print #3459,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,3459.gif,Ice Sheet,Rosa Mesh,Kick,Open Plate,Shout,Bow,Ink Splash
3460,Print #3460,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,3460.gif,Blush Sheet,Navy Mesh,Sway,Smock Pass,Shout,Clear Slug,Crop Marks
3461,Print #3461,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,3461.gif,Ice Sheet,Ember Dust,Glide,Sash Pass,Focus,Bow,Crop Marks
3462,Print #3462,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,3462.gif,Kraft Sheet,Bare Stock,Twirl,Open Plate,Wink,Bow,Ink Splash
3463,Print #3463,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,3463.gif,Kraft Sheet,Bare Stock,Pop,Bib Pass,Wink,Brim,Star Burst
3464,Print #3464,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,3464.gif,Mint Sheet,Gild Mist,Hop,Wrap Pass,Grin,Clear Slug,Ink Splash
3465,Print #3465,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,3465.gif,Fog Sheet,Rosa Mesh,Glide,Bib Pass,Shout,Clear Slug,Reg Ticks
3466,Print #3466,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,3466.gif,Ice Sheet,Aqua Mesh,Twirl,Sash Pass,Focus,Kerchief,Reg Ticks
3467,Print #3467,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,3467.gif,Ice Sheet,Bare Stock,Kick,Flare Pass,Grin,Clear Slug,Reg Ticks
3468,Print #3468,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,3468.gif,Cream Sheet,Rosa Mesh,Kick,Bib Pass,Shout,Clear Slug,Clean Grip
3469,Print #3469,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,3469.gif,Blush Sheet,Gild Mist,Sway,Smock Pass,Shout,Bow,Ink Splash
3470,Print #3470,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,3470.gif,Kraft Sheet,Ember Dust,Kick,Smock Pass,Dots,Kerchief,Reg Ticks
3471,Print #3471,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,3471.gif,Mint Sheet,Ember Dust,Pop,Smock Pass,Focus,Burst,Clean Grip
3472,Print #3472,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,3472.gif,Mint Sheet,Bare Stock,Glide,Flare Pass,Calm,Clear Slug,Clean Grip
3473,Print #3473,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,3473.gif,Recycled Sheet,Navy Mesh,Kick,Sash Pass,Dots,Kerchief,Clean Grip
3474,Print #3474,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,3474.gif,Mint Sheet,Bare Stock,Glide,Smock Pass,Shout,Kerchief,Ink Splash
3475,Print #3475,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,3475.gif,Cream Sheet,Ember Dust,Hop,Open Plate,Grin,Bow,Star Burst
3476,Print #3476,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,3476.gif,Mint Sheet,Aqua Mesh,Sway,Sash Pass,Focus,Clear Slug,Ink Splash
3477,Print #3477,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,3477.gif,Blush Sheet,Aqua Mesh,Glide,Cuff Pass,Calm,Kerchief,Clean Grip
3478,Print #3478,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,3478.gif,Lemon Sheet,Aqua Mesh,Sway,Flare Pass,Calm,Burst,Reg Ticks
3479,Print #3479,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,3479.gif,Fog Sheet,Gild Mist,Kick,Sash Pass,Dots,Brim,Clean Grip
3480,Print #3480,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,3480.gif,Ice Sheet,Bare Stock,Hop,Bib Pass,Wink,Burst,Star Burst
3481,Print #3481,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,3481.gif,Ice Sheet,Aqua Mesh,Sway,Wrap Pass,Grin,Bow,Clean Grip
3482,Print #3482,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,3482.gif,Kraft Sheet,Bare Stock,Twirl,Flare Pass,Shout,Burst,Reg Ticks
3483,Print #3483,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,3483.gif,Kraft Sheet,Navy Mesh,Sway,Open Plate,Grin,Burst,Clean Grip
3484,Print #3484,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,3484.gif,Recycled Sheet,Bare Stock,Glide,Sash Pass,Shout,Clear Slug,Reg Ticks
3485,Print #3485,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,3485.gif,Recycled Sheet,Bare Stock,Kick,Cuff Pass,Dots,Clear Slug,Crop Marks
3486,Print #3486,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,3486.gif,Cream Sheet,Aqua Mesh,Stomp,Smock Pass,Shout,Clear Slug,Ink Splash
3487,Print #3487,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,3487.gif,Cream Sheet,Rosa Mesh,Pop,Cuff Pass,Shout,Kerchief,Reg Ticks
3488,Print #3488,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,3488.gif,Recycled Sheet,Ember Dust,Sway,Flare Pass,Calm,Brim,Clean Grip
3489,Print #3489,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,3489.gif,Recycled Sheet,Bare Stock,Glide,Open Plate,Wink,Clear Slug,Clean Grip
3490,Print #3490,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,3490.gif,Cream Sheet,Ember Dust,Glide,Smock Pass,Dots,Brim,Ink Splash
3491,Print #3491,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,3491.gif,Lemon Sheet,Bare Stock,Reach,Open Plate,Grin,Clear Slug,Reg Ticks
3492,Print #3492,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,3492.gif,Recycled Sheet,Bare Stock,Kick,Open Plate,Wink,Clear Slug,Reg Ticks
3493,Print #3493,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,3493.gif,Fog Sheet,Bare Stock,Pop,Smock Pass,Focus,Burst,Reg Ticks
3494,Print #3494,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,3494.gif,Ice Sheet,Gild Mist,Sway,Cuff Pass,Calm,Brim,Crop Marks
3495,Print #3495,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,3495.gif,Blush Sheet,Rosa Mesh,Twirl,Smock Pass,Grin,Burst,Clean Grip
3496,Print #3496,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,3496.gif,Lemon Sheet,Rosa Mesh,Twirl,Open Plate,Calm,Bow,Star Burst
3497,Print #3497,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,3497.gif,Cream Sheet,Navy Mesh,Kick,Wrap Pass,Shout,Clear Slug,Reg Ticks
3498,Print #3498,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,3498.gif,Ice Sheet,Gild Mist,Hop,Open Plate,Calm,Bow,Clean Grip
3499,Print #3499,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,3499.gif,Mint Sheet,Rosa Mesh,Pop,Wrap Pass,Wink,Clear Slug,Reg Ticks
3500,Print #3500,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,3500.gif,Ice Sheet,Rosa Mesh,Twirl,Bib Pass,Grin,Bow,Ink Splash
3501,Print #3501,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,3501.gif,Kraft Sheet,Bare Stock,Pop,Bib Pass,Wink,Clear Slug,Ink Splash
3502,Print #3502,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,3502.gif,Ice Sheet,Aqua Mesh,Glide,Sash Pass,Focus,Clear Slug,Star Burst
3503,Print #3503,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,3503.gif,Lemon Sheet,Gild Mist,Kick,Sash Pass,Dots,Kerchief,Reg Ticks
3504,Print #3504,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,3504.gif,Blush Sheet,Rosa Mesh,Twirl,Smock Pass,Wink,Kerchief,Clean Grip
3505,Print #3505,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,3505.gif,Lemon Sheet,Rosa Mesh,Twirl,Bib Pass,Shout,Kerchief,Ink Splash
3506,Print #3506,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,3506.gif,Cream Sheet,Aqua Mesh,Glide,Sash Pass,Shout,Brim,Ink Splash
3507,Print #3507,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,3507.gif,Mint Sheet,Bare Stock,Glide,Flare Pass,Calm,Clear Slug,Star Burst
3508,Print #3508,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,3508.gif,Lemon Sheet,Aqua Mesh,Twirl,Cuff Pass,Grin,Kerchief,Reg Ticks
3509,Print #3509,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,3509.gif,Blush Sheet,Bare Stock,Reach,Wrap Pass,Grin,Kerchief,Ink Splash
3510,Print #3510,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,3510.gif,Ice Sheet,Bare Stock,Twirl,Open Plate,Wink,Kerchief,Star Burst
3511,Print #3511,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,3511.gif,Recycled Sheet,Navy Mesh,Hop,Smock Pass,Focus,Brim,Reg Ticks
3512,Print #3512,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,3512.gif,Lemon Sheet,Navy Mesh,Pop,Flare Pass,Dots,Clear Slug,Clean Grip
3513,Print #3513,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,3513.gif,Lemon Sheet,Aqua Mesh,Hop,Smock Pass,Grin,Brim,Clean Grip
3514,Print #3514,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,3514.gif,Ice Sheet,Bare Stock,Twirl,Bib Pass,Shout,Clear Slug,Star Burst
3515,Print #3515,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,3515.gif,Kraft Sheet,Bare Stock,Pop,Sash Pass,Focus,Burst,Star Burst
3516,Print #3516,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,3516.gif,Fog Sheet,Navy Mesh,Reach,Cuff Pass,Calm,Kerchief,Reg Ticks
3517,Print #3517,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,3517.gif,Lemon Sheet,Bare Stock,Kick,Open Plate,Calm,Brim,Ink Splash
3518,Print #3518,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,3518.gif,Cream Sheet,Gild Mist,Stomp,Smock Pass,Focus,Brim,Star Burst
3519,Print #3519,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,3519.gif,Fog Sheet,Navy Mesh,Sway,Sash Pass,Shout,Kerchief,Ink Splash
3520,Print #3520,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,3520.gif,Fog Sheet,Aqua Mesh,Kick,Wrap Pass,Dots,Clear Slug,Reg Ticks
3521,Print #3521,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,3521.gif,Ice Sheet,Bare Stock,Kick,Bib Pass,Calm,Burst,Star Burst
3522,Print #3522,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,3522.gif,Kraft Sheet,Bare Stock,Hop,Sash Pass,Grin,Clear Slug,Clean Grip
3523,Print #3523,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,3523.gif,Kraft Sheet,Bare Stock,Hop,Smock Pass,Grin,Clear Slug,Star Burst
3524,Print #3524,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,3524.gif,Cream Sheet,Aqua Mesh,Twirl,Bib Pass,Grin,Clear Slug,Ink Splash
3525,Print #3525,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,3525.gif,Lemon Sheet,Bare Stock,Hop,Smock Pass,Dots,Bow,Crop Marks
3526,Print #3526,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,3526.gif,Kraft Sheet,Aqua Mesh,Sway,Smock Pass,Focus,Brim,Clean Grip
3527,Print #3527,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,3527.gif,Blush Sheet,Aqua Mesh,Twirl,Open Plate,Grin,Burst,Ink Splash
3528,Print #3528,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,3528.gif,Recycled Sheet,Ember Dust,Stomp,Smock Pass,Dots,Clear Slug,Reg Ticks
3529,Print #3529,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,3529.gif,Ice Sheet,Bare Stock,Kick,Open Plate,Shout,Clear Slug,Crop Marks
3530,Print #3530,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,3530.gif,Ice Sheet,Aqua Mesh,Glide,Open Plate,Shout,Clear Slug,Star Burst
