tokenID,name,description,file_name,attributes[Paper],attributes[Bloom],attributes[Visage],attributes[Gaze],attributes[Mark],attributes[Adorn]
3573,Inkling #3573,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,3573.gif,Rose Gold,Gold Wash,Cat,Bright,Clean face,Bare head
3574,Inkling #3574,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,3574.gif,Celadon Garden,Silver Veil,Koi,Ember,Ink Splash,Soft Crown
3575,Inkling #3575,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,3575.gif,Indigo Night,Silver Veil,Fox,Bright,Slow Drip,Ink Ribbon
3576,Inkling #3576,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,3576.gif,Indigo Night,Silver Veil,Moon,Lidded,Ink Splash,Silk Bun
3577,Inkling #3577,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,3577.gif,Rose Gold,Silver Veil,Moth,Ember,Clean face,Wash Hood
3578,Inkling #3578,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,3578.gif,Celadon Garden,Violet Haze,Crane,Bright,Clean face,Ink Ribbon
3579,Inkling #3579,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,3579.gif,Wine Paper,Coral Glow,Cat,Dew,Red Seal,Silk Bun
3580,Inkling #3580,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,3580.gif,Indigo Night,No bloom,Moon,Wink,Red Seal,Flow Hair
3581,Inkling #3581,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,3581.gif,Peach Dusk,Coral Glow,Cat,Sleepy,Clean face,Flow Hair
3582,Inkling #3582,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,3582.gif,Peach Dusk,Silver Veil,Cat,Lidded,Clean face,Silk Bun
3583,Inkling #3583,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,3583.gif,Wine Paper,No bloom,Hare,Bright,Clean face,Soft Crown
3584,Inkling #3584,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,3584.gif,Cream Rice,Gold Wash,Moth,Bright,Clean face,Flow Hair
3585,Inkling #3585,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,3585.gif,Cream Rice,Silver Veil,Otter,Wink,Brush Streak,Silk Bun
3586,Inkling #3586,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,3586.gif,Indigo Night,Teal Mist,Crane,Sleepy,Ink Splash,Silk Bun
3587,Inkling #3587,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,3587.gif,Charcoal Wash,No bloom,Hare,Dew,Clean face,Soft Crown
3588,Inkling #3588,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,3588.gif,Charcoal Wash,Silver Veil,Koi,Sleepy,Red Seal,Silk Bun
3589,Inkling #3589,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,3589.gif,Celadon Garden,Gold Wash,Hare,Sleepy,Brush Streak,Bare head
3590,Inkling #3590,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,3590.gif,Indigo Night,Coral Glow,Otter,Bright,Ink Splash,Bare head
3591,Inkling #3591,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,3591.gif,Celadon Garden,No bloom,Moon,Dew,Clean face,Ink Ribbon
3592,Inkling #3592,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,3592.gif,Storm Grey,Violet Haze,Fox,Ember,Red Seal,Flow Hair
3593,Inkling #3593,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,3593.gif,Rose Gold,Silver Veil,Moon,Lidded,Clean face,Soft Crown
3594,Inkling #3594,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,3594.gif,Charcoal Wash,Silver Veil,Moon,Lidded,Ink Splash,Flow Hair
3595,Inkling #3595,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,3595.gif,Charcoal Wash,No bloom,Hare,Wink,Clean face,Flow Hair
3596,Inkling #3596,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,3596.gif,Celadon Garden,Teal Mist,Crane,Lidded,Clean face,Bare head
3597,Inkling #3597,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,3597.gif,Celadon Garden,Gold Wash,Moth,Dew,Clean face,Soft Crown
3598,Inkling #3598,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,3598.gif,Peach Dusk,No bloom,Otter,Bright,Brush Streak,Ink Ribbon
3599,Inkling #3599,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,3599.gif,Indigo Night,No bloom,Hare,Sleepy,Clean face,Bare head
3600,Inkling #3600,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,3600.gif,Indigo Night,Silver Veil,Fox,Lidded,Clean face,Ink Ribbon
3601,Inkling #3601,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,3601.gif,Rose Gold,Violet Haze,Moth,Ember,Slow Drip,Bare head
3602,Inkling #3602,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,3602.gif,Indigo Night,Silver Veil,Moth,Sleepy,Clean face,Flow Hair
3603,Inkling #3603,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,3603.gif,Celadon Garden,Gold Wash,Moth,Dew,Brush Streak,Flow Hair
3604,Inkling #3604,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,3604.gif,Cream Rice,Silver Veil,Fox,Bright,Brush Streak,Bare head
3605,Inkling #3605,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,3605.gif,Storm Grey,Silver Veil,Fox,Ember,Clean face,Bare head
3606,Inkling #3606,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,3606.gif,Celadon Garden,Silver Veil,Hare,Ember,Clean face,Bare head
3607,Inkling #3607,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,3607.gif,Storm Grey,Violet Haze,Fox,Bright,Clean face,Bare head
3608,Inkling #3608,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,3608.gif,Wine Paper,Violet Haze,Otter,Ember,Slow Drip,Bare head
3609,Inkling #3609,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,3609.gif,Rose Gold,Gold Wash,Crane,Ember,Clean face,Soft Crown
3610,Inkling #3610,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,3610.gif,Peach Dusk,No bloom,Moth,Wink,Slow Drip,Soft Crown
3611,Inkling #3611,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,3611.gif,Rose Gold,Coral Glow,Crane,Ember,Clean face,Ink Ribbon
3612,Inkling #3612,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,3612.gif,Storm Grey,No bloom,Koi,Dew,Ink Splash,Soft Crown
3613,Inkling #3613,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,3613.gif,Celadon Garden,Gold Wash,Hare,Lidded,Slow Drip,Soft Crown
3614,Inkling #3614,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,3614.gif,Rose Gold,Silver Veil,Otter,Bright,Clean face,Silk Bun
3615,Inkling #3615,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,3615.gif,Rose Gold,Violet Haze,Moth,Ember,Slow Drip,Silk Bun
3616,Inkling #3616,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,3616.gif,Rose Gold,Coral Glow,Fox,Lidded,Ink Splash,Flow Hair
3617,Inkling #3617,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,3617.gif,Celadon Garden,Gold Wash,Otter,Dew,Red Seal,Soft Crown
3618,Inkling #3618,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,3618.gif,Rose Gold,Silver Veil,Hare,Lidded,Ink Splash,Bare head
3619,Inkling #3619,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,3619.gif,Cream Rice,Teal Mist,Otter,Bright,Clean face,Ink Ribbon
3620,Inkling #3620,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,3620.gif,Cream Rice,Teal Mist,Cat,Wink,Slow Drip,Flow Hair
3621,Inkling #3621,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,3621.gif,Rose Gold,Coral Glow,Moth,Lidded,Clean face,Soft Crown
3622,Inkling #3622,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,3622.gif,Wine Paper,Silver Veil,Koi,Dew,Slow Drip,Flow Hair
3623,Inkling #3623,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,3623.gif,Wine Paper,No bloom,Moon,Lidded,Brush Streak,Ink Ribbon
3624,Inkling #3624,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,3624.gif,Charcoal Wash,Teal Mist,Cat,Bright,Clean face,Bare head
3625,Inkling #3625,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,3625.gif,Peach Dusk,No bloom,Otter,Dew,Clean face,Soft Crown
3626,Inkling #3626,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,3626.gif,Celadon Garden,No bloom,Cat,Dew,Slow Drip,Soft Crown
3627,Inkling #3627,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,3627.gif,Indigo Night,Teal Mist,Fox,Wink,Red Seal,Flow Hair
3628,Inkling #3628,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,3628.gif,Charcoal Wash,Silver Veil,Moth,Bright,Clean face,Ink Ribbon
3629,Inkling #3629,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,3629.gif,Storm Grey,Teal Mist,Fox,Ember,Brush Streak,Wash Hood
3630,Inkling #3630,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,3630.gif,Indigo Night,No bloom,Hare,Wink,Brush Streak,Soft Crown
3631,Inkling #3631,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,3631.gif,Rose Gold,Coral Glow,Fox,Sleepy,Clean face,Bare head
3632,Inkling #3632,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,3632.gif,Wine Paper,Violet Haze,Cat,Bright,Clean face,Silk Bun
3633,Inkling #3633,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,3633.gif,Wine Paper,Coral Glow,Moon,Bright,Brush Streak,Silk Bun
3634,Inkling #3634,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,3634.gif,Charcoal Wash,Silver Veil,Fox,Wink,Ink Splash,Ink Ribbon
3635,Inkling #3635,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,3635.gif,Charcoal Wash,Gold Wash,Crane,Bright,Clean face,Bare head
3636,Inkling #3636,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,3636.gif,Indigo Night,Gold Wash,Koi,Ember,Ink Splash,Ink Ribbon
3637,Inkling #3637,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,3637.gif,Peach Dusk,Teal Mist,Moon,Ember,Ink Splash,Silk Bun
3638,Inkling #3638,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,3638.gif,Peach Dusk,No bloom,Moth,Wink,Slow Drip,Silk Bun
3639,Inkling #3639,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,3639.gif,Indigo Night,No bloom,Cat,Dew,Red Seal,Wash Hood
3640,Inkling #3640,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,3640.gif,Peach Dusk,Violet Haze,Crane,Wink,Clean face,Ink Ribbon
3641,Inkling #3641,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,3641.gif,Indigo Night,No bloom,Moth,Lidded,Brush Streak,Flow Hair
3642,Inkling #3642,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,3642.gif,Celadon Garden,Silver Veil,Otter,Dew,Ink Splash,Flow Hair
3643,Inkling #3643,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,3643.gif,Charcoal Wash,Silver Veil,Crane,Sleepy,Slow Drip,Silk Bun
3644,Inkling #3644,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,3644.gif,Charcoal Wash,Gold Wash,Hare,Bright,Clean face,Ink Ribbon
3645,Inkling #3645,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,3645.gif,Cream Rice,Silver Veil,Koi,Sleepy,Red Seal,Silk Bun
3646,Inkling #3646,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,3646.gif,Cream Rice,No bloom,Koi,Dew,Brush Streak,Flow Hair
3647,Inkling #3647,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,3647.gif,Storm Grey,Gold Wash,Hare,Bright,Ink Splash,Soft Crown
3648,Inkling #3648,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,3648.gif,Rose Gold,Violet Haze,Koi,Lidded,Clean face,Wash Hood
3649,Inkling #3649,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,3649.gif,Peach Dusk,No bloom,Cat,Sleepy,Brush Streak,Silk Bun
3650,Inkling #3650,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,3650.gif,Wine Paper,Violet Haze,Crane,Bright,Clean face,Ink Ribbon
3651,Inkling #3651,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,3651.gif,Storm Grey,Coral Glow,Koi,Lidded,Clean face,Ink Ribbon
3652,Inkling #3652,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,3652.gif,Cream Rice,No bloom,Otter,Lidded,Slow Drip,Soft Crown
3653,Inkling #3653,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,3653.gif,Cream Rice,No bloom,Moon,Wink,Ink Splash,Bare head
3654,Inkling #3654,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,3654.gif,Wine Paper,Violet Haze,Fox,Bright,Slow Drip,Soft Crown
3655,Inkling #3655,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,3655.gif,Peach Dusk,Silver Veil,Moth,Bright,Slow Drip,Flow Hair
3656,Inkling #3656,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,3656.gif,Indigo Night,No bloom,Crane,Sleepy,Clean face,Bare head
3657,Inkling #3657,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,3657.gif,Celadon Garden,Gold Wash,Cat,Sleepy,Clean face,Bare head
3658,Inkling #3658,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,3658.gif,Peach Dusk,Teal Mist,Koi,Bright,Slow Drip,Wash Hood
3659,Inkling #3659,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,3659.gif,Rose Gold,Silver Veil,Cat,Wink,Slow Drip,Wash Hood
3660,Inkling #3660,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,3660.gif,Celadon Garden,No bloom,Koi,Dew,Slow Drip,Flow Hair
3661,Inkling #3661,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,3661.gif,Rose Gold,Silver Veil,Fox,Bright,Red Seal,Ink Ribbon
3662,Inkling #3662,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,3662.gif,Celadon Garden,Teal Mist,Cat,Lidded,Clean face,Bare head
3663,Inkling #3663,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,3663.gif,Cream Rice,No bloom,Crane,Wink,Slow Drip,Ink Ribbon
3664,Inkling #3664,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,3664.gif,Celadon Garden,Silver Veil,Crane,Bright,Clean face,Wash Hood
3665,Inkling #3665,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,3665.gif,Celadon Garden,Teal Mist,Moon,Ember,Red Seal,Bare head
3666,Inkling #3666,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,3666.gif,Indigo Night,No bloom,Cat,Bright,Clean face,Bare head
3667,Inkling #3667,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,3667.gif,Wine Paper,No bloom,Moth,Wink,Clean face,Silk Bun
3668,Inkling #3668,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,3668.gif,Indigo Night,Gold Wash,Crane,Dew,Slow Drip,Soft Crown
3669,Inkling #3669,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,3669.gif,Charcoal Wash,Teal Mist,Hare,Sleepy,Clean face,Soft Crown
3670,Inkling #3670,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,3670.gif,Rose Gold,Violet Haze,Cat,Sleepy,Red Seal,Bare head
3671,Inkling #3671,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,3671.gif,Peach Dusk,Teal Mist,Fox,Bright,Slow Drip,Flow Hair
3672,Inkling #3672,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,3672.gif,Rose Gold,No bloom,Koi,Bright,Brush Streak,Silk Bun
3673,Inkling #3673,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,3673.gif,Celadon Garden,Coral Glow,Cat,Wink,Clean face,Flow Hair
3674,Inkling #3674,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,3674.gif,Cream Rice,Teal Mist,Otter,Dew,Slow Drip,Soft Crown
3675,Inkling #3675,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,3675.gif,Celadon Garden,Violet Haze,Crane,Wink,Brush Streak,Silk Bun
3676,Inkling #3676,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,3676.gif,Storm Grey,No bloom,Moon,Dew,Clean face,Bare head
3677,Inkling #3677,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,3677.gif,Wine Paper,Violet Haze,Crane,Lidded,Clean face,Bare head
3678,Inkling #3678,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,3678.gif,Wine Paper,Teal Mist,Fox,Bright,Slow Drip,Silk Bun
3679,Inkling #3679,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,3679.gif,Rose Gold,No bloom,Moon,Lidded,Red Seal,Silk Bun
3680,Inkling #3680,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,3680.gif,Cream Rice,No bloom,Koi,Bright,Clean face,Soft Crown
3681,Inkling #3681,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,3681.gif,Celadon Garden,No bloom,Hare,Dew,Clean face,Flow Hair
3682,Inkling #3682,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,3682.gif,Storm Grey,Coral Glow,Cat,Lidded,Clean face,Soft Crown
3683,Inkling #3683,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,3683.gif,Celadon Garden,No bloom,Fox,Dew,Red Seal,Soft Crown
3684,Inkling #3684,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,3684.gif,Celadon Garden,No bloom,Cat,Wink,Ink Splash,Wash Hood
3685,Inkling #3685,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,3685.gif,Indigo Night,Silver Veil,Moth,Bright,Clean face,Flow Hair
3686,Inkling #3686,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,3686.gif,Rose Gold,Gold Wash,Crane,Wink,Ink Splash,Wash Hood
3687,Inkling #3687,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,3687.gif,Charcoal Wash,No bloom,Fox,Lidded,Red Seal,Bare head
3688,Inkling #3688,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,3688.gif,Cream Rice,Violet Haze,Koi,Lidded,Red Seal,Bare head
3689,Inkling #3689,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,3689.gif,Cream Rice,Gold Wash,Fox,Sleepy,Ink Splash,Soft Crown
3690,Inkling #3690,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,3690.gif,Storm Grey,Teal Mist,Moon,Bright,Clean face,Bare head
3691,Inkling #3691,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,3691.gif,Cream Rice,Teal Mist,Moon,Lidded,Clean face,Flow Hair
3692,Inkling #3692,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,3692.gif,Cream Rice,No bloom,Hare,Bright,Brush Streak,Bare head
3693,Inkling #3693,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,3693.gif,Celadon Garden,Silver Veil,Crane,Dew,Brush Streak,Silk Bun
3694,Inkling #3694,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,3694.gif,Indigo Night,Violet Haze,Koi,Sleepy,Slow Drip,Flow Hair
