tokenID,name,description,file_name,attributes[Field],attributes[Pelt],attributes[Mug],attributes[Hat],attributes[Wrap],attributes[Charm]
3053,Foxin #3053,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,3053.gif,Dusk,Maple,Grin,Leaf,Bell,Leaf
3054,Foxin #3054,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,3054.gif,Dusk,Maple,Pout,None,Scarf,Lantern
3055,Foxin #3055,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,3055.gif,Snow,Snow,Pout,Beanie,Bandana,Leaf
3056,Foxin #3056,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,3056.gif,Hearth,Dusk,Heart,None,None,None
3057,Foxin #3057,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,3057.gif,Hearth,Dusk,Pout,Bow,None,Acorn
3058,Foxin #3058,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,3058.gif,Snow,Maple,Wink,Flower,Scarf,Leaf
3059,Foxin #3059,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,3059.gif,Snow,Maple,Grin,Beanie,Bandana,None
3060,Foxin #3060,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,3060.gif,Dusk,Maple,Sleepy,Flower,Scarf,Lantern
3061,Foxin #3061,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,3061.gif,Hearth,Maple,Heart,None,None,Acorn
3062,Foxin #3062,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,3062.gif,Hearth,Dusk,Grin,Flower,Bandana,None
3063,Foxin #3063,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,3063.gif,Peach,Dusk,Sleepy,None,None,Leaf
3064,Foxin #3064,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,3064.gif,Snow,Snow,Wink,Beanie,None,Leaf
3065,Foxin #3065,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,3065.gif,Snow,Maple,Blep,Beret,Bell,None
3066,Foxin #3066,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,3066.gif,Hearth,Maple,Sparkly,None,None,None
3067,Foxin #3067,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,3067.gif,Snow,Snow,Grin,None,None,Acorn
3068,Foxin #3068,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,3068.gif,Peach,Maple,Wink,Beanie,Bandana,Acorn
3069,Foxin #3069,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,3069.gif,Hearth,Maple,Normal,Flower,None,Acorn
3070,Foxin #3070,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,3070.gif,Peach,Snow,Pout,Leaf,None,Leaf
3071,Foxin #3071,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,3071.gif,Dusk,Maple,Pout,None,None,Acorn
3072,Foxin #3072,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,3072.gif,Peach,Dusk,Pout,Cap,None,Acorn
3073,Foxin #3073,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,3073.gif,Peach,Snow,Grin,Cap,Scarf,Lantern
3074,Foxin #3074,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,3074.gif,Snow,Dusk,Sleepy,Beret,None,Acorn
3075,Foxin #3075,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,3075.gif,Hearth,Snow,Normal,Cap,None,None
3076,Foxin #3076,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,3076.gif,Dusk,Dusk,Normal,None,Scarf,Leaf
3077,Foxin #3077,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,3077.gif,Snow,Snow,Blep,Beret,None,Acorn
3078,Foxin #3078,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,3078.gif,Snow,Maple,Sparkly,Bow,Bell,Acorn
3079,Foxin #3079,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,3079.gif,Peach,Dusk,Normal,Leaf,None,Leaf
3080,Foxin #3080,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,3080.gif,Hearth,Maple,Grin,Leaf,Scarf,Leaf
3081,Foxin #3081,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,3081.gif,Hearth,Maple,Blep,Beret,None,None
3082,Foxin #3082,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,3082.gif,Snow,Dusk,Sleepy,Beanie,Bell,Acorn
3083,Foxin #3083,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,3083.gif,Hearth,Maple,Normal,Beret,Bell,None
3084,Foxin #3084,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,3084.gif,Snow,Maple,Normal,Bow,Bell,Leaf
3085,Foxin #3085,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,3085.gif,Peach,Maple,Blep,Beret,Bandana,Acorn
3086,Foxin #3086,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,3086.gif,Peach,Snow,Wink,Leaf,Scarf,Leaf
3087,Foxin #3087,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,3087.gif,Peach,Snow,Wink,Leaf,Bandana,None
3088,Foxin #3088,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,3088.gif,Snow,Snow,Sparkly,Beret,None,None
3089,Foxin #3089,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,3089.gif,Hearth,Maple,Pout,Cap,Bandana,None
3090,Foxin #3090,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,3090.gif,Hearth,Maple,Grin,Beanie,Scarf,None
3091,Foxin #3091,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,3091.gif,Snow,Maple,Grin,Bow,Scarf,None
3092,Foxin #3092,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,3092.gif,Dusk,Snow,Heart,Beret,None,None
3093,Foxin #3093,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,3093.gif,Dusk,Snow,Blep,Flower,Bandana,Leaf
3094,Foxin #3094,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,3094.gif,Peach,Maple,Heart,None,Scarf,None
3095,Foxin #3095,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,3095.gif,Peach,Snow,Blep,Leaf,Scarf,None
3096,Foxin #3096,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,3096.gif,Snow,Maple,Blep,Beret,None,Lantern
3097,Foxin #3097,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,3097.gif,Dusk,Snow,Pout,Beanie,Scarf,Leaf
3098,Foxin #3098,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,3098.gif,Dusk,Maple,Blep,Cap,Bell,Lantern
3099,Foxin #3099,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,3099.gif,Peach,Maple,Pout,Beanie,None,Acorn
3100,Foxin #3100,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,3100.gif,Snow,Dusk,Sleepy,Beanie,Bell,Leaf
3101,Foxin #3101,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,3101.gif,Snow,Maple,Normal,Leaf,Scarf,None
3102,Foxin #3102,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,3102.gif,Snow,Dusk,Grin,Beret,None,Lantern
3103,Foxin #3103,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,3103.gif,Dusk,Snow,Pout,Cap,Bandana,Acorn
3104,Foxin #3104,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,3104.gif,Snow,Snow,Grin,Leaf,Bandana,None
3105,Foxin #3105,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,3105.gif,Peach,Snow,Pout,Beret,None,Lantern
3106,Foxin #3106,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,3106.gif,Dusk,Dusk,Normal,None,Bandana,None
3107,Foxin #3107,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,3107.gif,Dusk,Snow,Wink,Beret,Bandana,Lantern
3108,Foxin #3108,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,3108.gif,Dusk,Snow,Blep,None,Scarf,Acorn
3109,Foxin #3109,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,3109.gif,Peach,Maple,Normal,Beanie,None,Leaf
3110,Foxin #3110,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,3110.gif,Snow,Dusk,Normal,None,Bell,None
3111,Foxin #3111,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,3111.gif,Dusk,Snow,Sparkly,Cap,None,Leaf
3112,Foxin #3112,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,3112.gif,Snow,Snow,Sleepy,Bow,Bell,None
3113,Foxin #3113,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,3113.gif,Hearth,Dusk,Heart,Beanie,None,None
3114,Foxin #3114,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,3114.gif,Hearth,Dusk,Sleepy,None,Bell,Acorn
3115,Foxin #3115,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,3115.gif,Dusk,Maple,Pout,Leaf,Scarf,None
3116,Foxin #3116,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,3116.gif,Snow,Dusk,Wink,Flower,None,None
3117,Foxin #3117,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,3117.gif,Hearth,Maple,Sparkly,Leaf,None,None
3118,Foxin #3118,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,3118.gif,Hearth,Snow,Pout,Leaf,Bandana,Leaf
3119,Foxin #3119,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,3119.gif,Peach,Maple,Grin,Beret,Bell,None
3120,Foxin #3120,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,3120.gif,Snow,Dusk,Heart,Beanie,Scarf,None
3121,Foxin #3121,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,3121.gif,Peach,Dusk,Wink,Bow,None,None
3122,Foxin #3122,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,3122.gif,Hearth,Dusk,Sleepy,None,None,None
3123,Foxin #3123,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,3123.gif,Dusk,Dusk,Sparkly,Cap,None,Leaf
3124,Foxin #3124,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,3124.gif,Peach,Dusk,Grin,Beanie,Bandana,Lantern
3125,Foxin #3125,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,3125.gif,Peach,Snow,Grin,Flower,None,None
3126,Foxin #3126,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,3126.gif,Hearth,Maple,Sleepy,Cap,None,Acorn
3127,Foxin #3127,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,3127.gif,Dusk,Snow,Normal,None,Bell,Lantern
3128,Foxin #3128,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,3128.gif,Hearth,Dusk,Grin,Beret,Bell,Acorn
3129,Foxin #3129,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,3129.gif,Peach,Snow,Sparkly,Leaf,None,Lantern
3130,Foxin #3130,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,3130.gif,Snow,Dusk,Wink,Leaf,None,Acorn
3131,Foxin #3131,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,3131.gif,Snow,Snow,Sparkly,Cap,None,Lantern
3132,Foxin #3132,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,3132.gif,Dusk,Snow,Normal,Flower,Scarf,Acorn
3133,Foxin #3133,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,3133.gif,Hearth,Snow,Sparkly,Flower,None,Lantern
3134,Foxin #3134,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,3134.gif,Dusk,Maple,Normal,Cap,Bell,None
3135,Foxin #3135,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,3135.gif,Peach,Dusk,Blep,None,None,Lantern
3136,Foxin #3136,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,3136.gif,Hearth,Maple,Grin,Cap,Scarf,None
3137,Foxin #3137,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,3137.gif,Peach,Snow,Normal,Bow,Bandana,None
3138,Foxin #3138,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,3138.gif,Dusk,Dusk,Wink,Beanie,Bandana,Lantern
3139,Foxin #3139,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,3139.gif,Peach,Dusk,Grin,Beret,Scarf,Acorn
3140,Foxin #3140,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,3140.gif,Snow,Dusk,Grin,Beanie,Scarf,Leaf
3141,Foxin #3141,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,3141.gif,Dusk,Snow,Normal,Flower,Bandana,None
3142,Foxin #3142,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,3142.gif,Dusk,Dusk,Blep,Bow,None,Leaf
3143,Foxin #3143,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,3143.gif,Dusk,Dusk,Normal,None,Scarf,None
3144,Foxin #3144,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,3144.gif,Snow,Dusk,Grin,None,Bell,Leaf
3145,Foxin #3145,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,3145.gif,Dusk,Snow,Pout,Beret,None,None
3146,Foxin #3146,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,3146.gif,Peach,Snow,Wink,None,Scarf,Acorn
3147,Foxin #3147,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,3147.gif,Peach,Maple,Pout,Bow,Scarf,None
3148,Foxin #3148,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,3148.gif,Peach,Maple,Blep,Leaf,Bell,None
3149,Foxin #3149,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,3149.gif,Dusk,Maple,Sparkly,None,None,Lantern
3150,Foxin #3150,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,3150.gif,Dusk,Maple,Grin,Cap,Bandana,Leaf
3151,Foxin #3151,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,3151.gif,Peach,Maple,Wink,Flower,None,Leaf
3152,Foxin #3152,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,3152.gif,Snow,Dusk,Grin,Beanie,Scarf,Acorn
3153,Foxin #3153,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,3153.gif,Hearth,Maple,Grin,None,Bell,Lantern
3154,Foxin #3154,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,3154.gif,Peach,Maple,Normal,Leaf,Scarf,Leaf
3155,Foxin #3155,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,3155.gif,Dusk,Snow,Heart,Leaf,Bandana,None
3156,Foxin #3156,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,3156.gif,Snow,Snow,Blep,Beret,Scarf,None
3157,Foxin #3157,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,3157.gif,Dusk,Maple,Wink,Leaf,Scarf,None
3158,Foxin #3158,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,3158.gif,Dusk,Maple,Sleepy,Leaf,None,None
3159,Foxin #3159,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,3159.gif,Snow,Maple,Pout,None,None,None
3160,Foxin #3160,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,3160.gif,Peach,Dusk,Sparkly,Bow,None,Lantern
3161,Foxin #3161,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,3161.gif,Dusk,Snow,Normal,Bow,Bandana,Acorn
3162,Foxin #3162,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,3162.gif,Peach,Dusk,Sleepy,None,Bandana,None
3163,Foxin #3163,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,3163.gif,Peach,Snow,Blep,Beret,Bandana,None
3164,Foxin #3164,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,3164.gif,Snow,Maple,Pout,Beanie,None,Leaf
3165,Foxin #3165,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,3165.gif,Dusk,Maple,Grin,Flower,Scarf,Leaf
3166,Foxin #3166,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,3166.gif,Dusk,Dusk,Sparkly,None,None,Lantern
3167,Foxin #3167,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,3167.gif,Peach,Maple,Blep,Bow,Scarf,Lantern
3168,Foxin #3168,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,3168.gif,Snow,Maple,Blep,Flower,Scarf,Acorn
3169,Foxin #3169,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,3169.gif,Peach,Maple,Pout,Cap,Bell,None
3170,Foxin #3170,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,3170.gif,Peach,Maple,Grin,Bow,None,Leaf
3171,Foxin #3171,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,3171.gif,Hearth,Snow,Grin,Flower,Bell,None
3172,Foxin #3172,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,3172.gif,Hearth,Dusk,Blep,Beret,Scarf,None
3173,Foxin #3173,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,3173.gif,Hearth,Dusk,Normal,Flower,Bell,Acorn
3174,Foxin #3174,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,3174.gif,Hearth,Maple,Sparkly,Beret,Scarf,Lantern
3175,Foxin #3175,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,3175.gif,Snow,Maple,Sparkly,Beanie,Scarf,None
3176,Foxin #3176,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,3176.gif,Peach,Dusk,Sparkly,Beret,Bandana,Acorn
3177,Foxin #3177,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,3177.gif,Peach,Snow,Blep,None,Bandana,None
